70.82973 0.627420604182804 0.792098860106997 0.383597659259156
80.18576 0.641348506660394 0.800842373167401 0.345507572044899
89.54179 0.737212003314106 0.858610507339682 0.297147738234778
98.89782 0.778680076090397 0.882428510470053 0.298634612009156
108.25385 0.817999342914629 0.904433161109559 0.28407701893976
117.60988 0.873932390520676 0.93484351124703 0.318375782697943
126.96591 0.953729346867841 0.976590675189888 0.404403105908394
136.32194 1.07622447155226 1.03741239222994 0.509597891334945
145.67797 1.13164561967897 1.0637883340585 0.567233866249571
155.034 1.11755686007943 1.05714561914593 0.594285081335654
