64.92362 36.7220672168097 6.05987353142041 6.4754384804175
74.9356511111111 36.0651189533472 6.00542412768217 6.86686710215493
84.9476822222222 33.9464877720003 5.82636145222731 7.63817872781084
94.9597133333333 35.8045036021419 5.98368645586831 8.66701060460042
104.971744444444 37.3637901719753 6.11259275365007 10.6202315756779
114.983775555556 41.0624296151234 6.40799731703466 12.0311944492909
124.995806666667 43.0725196381594 6.56296576542644 14.793710488422
135.007837777778 46.1303950586594 6.79193603169666 15.7082643686291
145.019868888889 47.6910660175249 6.90587185064456 17.0574640468414
155.0319 47.7936873432013 6.91329786304636 18.5204296682839
